khoa vu,0,10/11/2010,Elements relationship of an array(Q.6 in notice),"Tran Vi Nghia wrote: --> Theo ý anh thì cho em hỏi luôn là 1 expression có thể như sau ko : 'abc' + 12 <> 23.01e-1 >= 11 --> và khi đó gán vào biến a:= 'abc' + 12 <> 23.01e-1 >= 11 not 12.12e-1 Và trong phần statement ""IF"" có thể như sau ko ??? : if 12+12.12e-1 then ..... Chấp nhận, vì như đã nói, ở đây chưa quan tâm tới kiểm tra kiểu (type checking). Ở đây là kiểu của toán hạng."
khoa vu,0,10/8/2010,Cho mình hỏi kiểm tra size của array,delete
hoang le,0,10/11/2010,Array Const và Array Type,"Lúc định nghĩ Array Constant thì các phần tử cách nhau là chấm phẩy ';'   vd: [1;3;2], [3.2;.2E-2], [[1;2];[3;4]] Nhưng khi khai báo kiểu array type thì là dấu phẩy ',' vd: var my2ndArray, my3rdArray: array[6,8] of real; Mình không hiểu chỗ này."
Nhat Nguyen,0,10/12/2010,Array Const và Array Type,đúng rùi. Cũng đang thắc mắc chỗ này. Có lẽ là sai xót của đề ???
khoa vu,0,10/12/2010,Array Const và Array Type,"hoang le wrote: Lúc định nghĩ Array Constant thì các phần tử cách nhau là chấm phẩy ';'   vd: [1;3;2], [3.2;.2E-2], [[1;2];[3;4]] Nhưng khi khai báo kiểu array type thì là dấu phẩy ',' vd: var my2ndArray, my3rdArray: array[6,8] of real; Mình không hiểu chỗ này. Ban nen phan biet index (size) va phan tu cua array;"
DINH NGHIA,0,10/4/2010,Hoi ve real,cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!!
Minh Trí Triệu Nguyễn,0,10/1/2010,iput: 01,"Cac ban cho hoi, neu input la 01 thi no la 2 token hay la bi bao loi vay."
tuan nguyen anh,0,10/1/2010,Re:iput: 01,theo mình là 2 token
Minh Trí Triệu Nguyễn,0,10/1/2010,Re:iput: 01,minh chay cung ra 2 token. Nhung khong biet dung hay sai
Minh Trí Triệu Nguyễn,0,10/1/2010,Re:iput: 01,
DINH NGHIA,0,10/4/2010,Hoi ve real,cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!!
XXX,0,10/4/2010,Hoi ve real,DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token
Obelisk,0,10/6/2010,Hoi ve real,Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token Nhất trí :D
khoa vu,0,10/10/2010,Hỏi về Unary,"Xin thầy cho em hỏi Unary có chấp nhận những biểu thức như sau không: -0; 1--2; 1--(3*4); -(3*4); -myfunc(2,5,3); Ngoài ra biểu thức sau có được chấp nhận (((1+2+3)))"
micro,0,10/10/2010,Hỏi về Unary,"Mình nghĩ tất cái trên đều được, vì thấy trong đặc tả nó ghi operand là những expression mà . Mình đang làm tới đoạn đó, nhưng nếu làm theo kiểu A -> B -> ... -> A lại (vì yêu cầu tham số quay ngược trở lại là expression, ví dụ như : ( EXPRESSION ) , vì làm theo kiểu như trong bài Exe2 ) , nên nó báo confict :(( .Đoạn này mấy bận xử lý sao để hết conflict đây ?"
Trần Văn Tuấn,0,10/11/2010,Re:Hỏi về Unary,"1 Lời khuyên nhỏ Các bạn đừng nên làm giống ngôn ngữ -> dễ conflict Làm theo giống như thầy Phùng dạy trên lớp,mặc dù dài hơn nhưng đảm bảo không conflict và pratice cho các bạn trong bài thi giữa kì Bài thi giữa kì làm theo lý thuyết mà:D.ko xài %left như ex2 đâu:d"
hehe hihi,0,10/11/2010,Re:Elements relationship of an array(Q.6 in notice),"dinh huy wrote: Tran Vi Nghia wrote: --> Theo ý anh thì cho em hỏi luôn là 1 expression có thể như sau ko : 'abc' + 12 <> 23.01e-1 >= 11 --> và khi đó gán vào biến a:= 'abc' + 12 <> 23.01e-1 >= 11 not 12.12e-1 Và trong phần statement ""IF"" có thể như sau ko ??? : if 12+12.12e-1 then ..... Chấp nhận, vì như đã nói, ở đây chưa quan tâm tới kiểm tra kiểu (type checking). Ở đây là kiểu của toán hạng. Thay cho em hoi a:= 'abc' + 12 <> 23.01e-1 >= 11 cai nay co chap nhan dc khong? Vi constant string khong co mot toan tu nao di kem voi no"
tran danh hung,0,10/12/2010,Re:Elements relationship of an array(Q.6 in notice),Mất công làm dài ngoẵng rồi giờ xóa đi làm lại
khoa vu,0,10/13/2010,Re:Elements relationship of an array(Q.6 in notice),"tran danh hung wrote: Hi vọng là thầy quoay lại đây lần nữa và trả lời sớm giùm em. hic! [1]-nếu như trong array là các identifier ( chưa kiểm tra type) thì dễ, kiểu như [z;2;;;2e-1;kohieu] [2]-nhưng mà để hiện thực đúng như mô tả: [[1;2];3;4]  [[[1;2];[3;4]]; [5;6]] ( các phần tử của array là hỗn tạp các array, integer, real và được ngăn cách bởi dẩu "";"") thì đúng là phức tạp hơn là hiện thực đúng như mô tả trong file crazy language) không hiểu ý ""chưa kiểm tra type"" có giống như [1] ko ? xin thầy nói rõ thêm. Ở đây bạn cần phân biệt giữa các định nghĩa: khai báo hằng mảng (array constant), khai báo biến kiểu mảng (array type), truy xuất mảng. Ở giai đoạn parser, các phần tử của hằng mảng chưa cần phải kiểm tra phải cùng kiểu. Chú ý là trong khai báo hằng mảng không có biểu thức hoặc id, như ví dụ của bạn [z;2;;;2e-1;kohieu]"
micro,0,10/13/2010,Elements relationship of an array(Q.6 in notice),[[1;2];3;4]  [[[1;2];[3;4]]; [5;6]]
XXX,0,10/4/2010,Hoi ve real,DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token
Obelisk,0,10/6/2010,Hoi ve real,Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token Nhất trí :D
Minh Trí Triệu Nguyễn,0,10/6/2010,Hoi ve real,Obelisk  wrote: Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token Nhất trí :D Đồng ý
Vg Chay,0,10/6/2010,Hoi ve real,"Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token đúng rồi đó ..

chuổi nào dài có có nghĩa nhất... cứ như thế mà làm thôi"
Langtukh02,0,10/7/2010,Hoi ve real,đúng rồi.
XXX,0,10/10/2010,Re:Elements relationship of an array(Q.6 in notice),"Em cũng làm như mô tả rồi, h chẳng lẽ sửa lại, như vậy thì parser có khác gì lexer đâu :-?"
Tran Vi Nghia,0,10/10/2010,Re:Elements relationship of an array(Q.6 in notice),Đồng ý với ý kiến của bạn bibo . Mong rằng testcase sẽ bám sát file đặc tả . Theo như anh TA trả lời ở Q6 thì những bạn làm đúng theo file đặc tả sẽ bị sai ở những test này .
hau ma,0,10/10/2010,Re:Elements relationship of an array(Q.6 in notice),nếu vậy thì cũng phải chấp nhận array [true;true] ("không quan tâm đến kiểu của các phần tử của mảng " )
XXX,0,10/10/2010,Re:Elements relationship of an array(Q.6 in notice),kiểu này chắc die hết quá hix hix
Tran Vi Nghia,0,10/11/2010,Elements relationship of an array(Q.6 in notice),"Với kiến thức hiện có em không hề kiểm tra kiểu, mà chỉ làm các luật thôi! Kiểm tra kiểu em hiện chưa biết nên stage 3 vẫn chưa làm được, còn cái em hỏi là bởi vì em nghĩ nó không phải về mặt ngữ nghĩa vì em làm chỉ dựa trên các rule mà tách ra nên cứ nghĩ nó là cú pháp, nếu đã là ngữ nghĩa rồi thì không cần làm ở stage 1+2, quan trọng em không biết cái nào là ngữ nghĩa thôi! Và quan trọng hơn là testcase sẽ ra! Vậy yên tâm sửa code, nhưng không biết sửa sao! ( vì a[true,true] không biết có cho phép k? ....)"
khoa vu,0,10/11/2010,Elements relationship of an array(Q.6 in notice),"Tran Vi Nghia wrote: --> Theo ý anh thì cho em hỏi luôn là 1 expression có thể như sau ko : 'abc' + 12 <> 23.01e-1 >= 11 --> và khi đó gán vào biến a:= 'abc' + 12 <> 23.01e-1 >= 11 not 12.12e-1 Và trong phần statement ""IF"" có thể như sau ko ??? : if 12+12.12e-1 then ..... Chấp nhận, vì như đã nói, ở đây chưa quan tâm tới kiểm tra kiểu (type checking). Ở đây là kiểu của toán hạng."
hehe hihi,0,10/11/2010,Re:Elements relationship of an array(Q.6 in notice),"dinh huy wrote: Tran Vi Nghia wrote: --> Theo ý anh thì cho em hỏi luôn là 1 expression có thể như sau ko : 'abc' + 12 <> 23.01e-1 >= 11 --> và khi đó gán vào biến a:= 'abc' + 12 <> 23.01e-1 >= 11 not 12.12e-1 Và trong phần statement ""IF"" có thể như sau ko ??? : if 12+12.12e-1 then ..... Chấp nhận, vì như đã nói, ở đây chưa quan tâm tới kiểm tra kiểu (type checking). Ở đây là kiểu của toán hạng. Thay cho em hoi a:= 'abc' + 12 <> 23.01e-1 >= 11 cai nay co chap nhan dc khong? Vi constant string khong co mot toan tu nao di kem voi no"
tran danh hung,0,10/12/2010,Re:Elements relationship of an array(Q.6 in notice),Mất công làm dài ngoẵng rồi giờ xóa đi làm lại
khoa vu,0,10/13/2010,Re:Elements relationship of an array(Q.6 in notice),"tran danh hung wrote: Hi vọng là thầy quoay lại đây lần nữa và trả lời sớm giùm em. hic! [1]-nếu như trong array là các identifier ( chưa kiểm tra type) thì dễ, kiểu như [z;2;;;2e-1;kohieu] [2]-nhưng mà để hiện thực đúng như mô tả: [[1;2];3;4]  [[[1;2];[3;4]]; [5;6]] ( các phần tử của array là hỗn tạp các array, integer, real và được ngăn cách bởi dẩu "";"") thì đúng là phức tạp hơn là hiện thực đúng như mô tả trong file crazy language) không hiểu ý ""chưa kiểm tra type"" có giống như [1] ko ? xin thầy nói rõ thêm. Ở đây bạn cần phân biệt giữa các định nghĩa: khai báo hằng mảng (array constant), khai báo biến kiểu mảng (array type), truy xuất mảng. Ở giai đoạn parser, các phần tử của hằng mảng chưa cần phải kiểm tra phải cùng kiểu. Chú ý là trong khai báo hằng mảng không có biểu thức hoặc id, như ví dụ của bạn [z;2;;;2e-1;kohieu]"
micro,0,10/13/2010,Elements relationship of an array(Q.6 in notice),[[1;2];3;4]  [[[1;2];[3;4]]; [5;6]]
Obelisk,0,10/3/2010,Re:iput: 01,Hai token . Integer không bắt đầu bằng 0
Langtukh02,0,10/4/2010,iput: 01,2 token.
Nguyen Pham Luan Tien,0,10/5/2010,Re:iput: 01,cái này theo mình phải bắt lỗi = parser vd 001 thì lexer nó ra 3 token là 3 integer nhưng trong parser mình ko định nghĩa 3 số int đứng liền nhau thì sol xuất ra nó vẫn báo lỗi số 0 đầu tiên đc :). Ngoài ra mình chưa tìm được cách nào bắt lỗi ngay trong lexer được.
Minh Trí Triệu Nguyễn,0,10/6/2010,Re:iput: 01,Nguyen Pham Luan Tien wrote: cái này theo mình phải bắt lỗi = parser vd 001 thì lexer nó ra 3 token là 3 integer nhưng trong parser mình ko định nghĩa 3 số int đứng liền nhau thì sol xuất ra nó vẫn báo lỗi số 0 đầu tiên đc :). Ngoài ra mình chưa tìm được cách nào bắt lỗi ngay trong lexer được. Cái này sẽ bắt lỗi trong parser thôi. còn trong lexer thì nó là 3 token.
Vg Chay,0,10/6/2010,Re:iput: 01,2 token đấy .. hồi sáng thầy bảo thế ... dài và có nghĩa nhất
Tuan Chau,0,10/7/2010,iput: 01,Mình nghĩ nếu muốn bắt lỗi được ở phần parser thì chắc phải bắt cho được kí tự trắng mà bắt cái đó thì cái lexer coi như teo :D
Minh Trí Triệu Nguyễn,0,10/6/2010,Hoi ve real,Obelisk  wrote: Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token Nhất trí :D Đồng ý
Vg Chay,0,10/6/2010,Hoi ve real,"Tony Trần wrote: DINH NGHIA wrote: cho hoi trong phan real thay co cho vd .3e-30 la ko duoc neu vay thi .3e-30 cho ra 2 token la .3e-3 va 0 hay chuong trinh bao loi con ney .3e-30 ra 2 token thi .3e-301 ra may token? va .3e-03 ra may token xin chi giao!!!!!!!!!! .3e-30 -> 2 token .3e-301 và .3e-03 -> 1 token đúng rồi đó ..

chuổi nào dài có có nghĩa nhất... cứ như thế mà làm thôi"
Langtukh02,0,10/7/2010,Hoi ve real,đúng rồi.
Nguyen Quoc Thinh,0,10/12/2010,Hỏi về Unary,bạn ơi sau exp đâu có ; đâu
khoa vu,0,10/12/2010,Hỏi về Unary,"Nguyen Quoc Thinh wrote: bạn ơi sau exp đâu có ; đâu Vi du chi co tinh minh hoa ma ban ,that ra thi dau co cai expr dung le loi mot  minh dau"
Guest User,0,10/7/2010,chu y  File myparser.mly,Các Bạn cho minh hỏi la minh co the viet : varDecl: VAR ID1 COLON Type1 SEMI { } ; còn cái ID1: ID|ID PHAY ID2 ID2: ID|ID1 Ví dụ vậy Nhung viet như thế nào và ở đâu?? HICHICHICHICHICHICHICHICHICHICHIC
Guest User,0,10/7/2010,chu y  File myparser.mly,Ah I knew
Guest User,0,10/7/2010,Re:chu y  File myparser.mly,Nhung File ban dau cua Thầy khi mình chạy test1 thì ra 9 token.Nhưng khi sưa thành var a a a :integer; thì sao lai khong báo lỗi. Tương tụ như vậy a;;;; hay var a cũng không báo lỗi.Là sao vậy các bạn.
Minh Trí Triệu Nguyễn,0,10/1/2010,iput: 01,"Cac ban cho hoi, neu input la 01 thi no la 2 token hay la bi bao loi vay."
tuan nguyen anh,0,10/1/2010,Re:iput: 01,theo mình là 2 token
Minh Trí Triệu Nguyễn,0,10/1/2010,Re:iput: 01,minh chay cung ra 2 token. Nhung khong biet dung hay sai
Minh Trí Triệu Nguyễn,0,10/1/2010,Re:iput: 01,
Obelisk,0,10/3/2010,Re:iput: 01,Hai token . Integer không bắt đầu bằng 0
Langtukh02,0,10/4/2010,iput: 01,2 token.
Nguyen Pham Luan Tien,0,10/5/2010,Re:iput: 01,cái này theo mình phải bắt lỗi = parser vd 001 thì lexer nó ra 3 token là 3 integer nhưng trong parser mình ko định nghĩa 3 số int đứng liền nhau thì sol xuất ra nó vẫn báo lỗi số 0 đầu tiên đc :). Ngoài ra mình chưa tìm được cách nào bắt lỗi ngay trong lexer được.
Minh Trí Triệu Nguyễn,0,10/6/2010,Re:iput: 01,Nguyen Pham Luan Tien wrote: cái này theo mình phải bắt lỗi = parser vd 001 thì lexer nó ra 3 token là 3 integer nhưng trong parser mình ko định nghĩa 3 số int đứng liền nhau thì sol xuất ra nó vẫn báo lỗi số 0 đầu tiên đc :). Ngoài ra mình chưa tìm được cách nào bắt lỗi ngay trong lexer được. Cái này sẽ bắt lỗi trong parser thôi. còn trong lexer thì nó là 3 token.
Vg Chay,0,10/6/2010,Re:iput: 01,2 token đấy .. hồi sáng thầy bảo thế ... dài và có nghĩa nhất
Tuan Chau,0,10/7/2010,iput: 01,Mình nghĩ nếu muốn bắt lỗi được ở phần parser thì chắc phải bắt cho được kí tự trắng mà bắt cái đó thì cái lexer coi như teo :D
Guest User,0,10/7/2010,Chu y Loi,Nhung File ban dau cua Thầy khi mình chạy test1 thì ra 9 token.Nhưng khi sưa thành var a a a :integer; thì sao lai khong báo lỗi. Tương tụ như vậy a;;;; hay var a cũng không báo lỗi.Là sao vậy các bạn.
Obelisk,0,10/7/2010,Chu y Loi,Guest User wrote: Nhung File ban dau cua Thầy khi mình chạy test1 thì ra 9 token.Nhưng khi sưa thành var a a a :integer; thì sao lai khong báo lỗi. Tương tụ như vậy a;;;; hay var a cũng không báo lỗi.Là sao vậy các bạn. Bạn dùng máy này mấy năm rồi ? Nếu từ một năm trở lên thì có nhẽ máy sợ bạn bùn nên hem báo lỗi á O_O Pùn pun pun ... là púp là púp pê pùn >"<
Guest User,0,10/7/2010,chu y  File myparser.mly,Các Bạn cho minh hỏi la minh co the viet : varDecl: VAR ID1 COLON Type1 SEMI { } ; còn cái ID1: ID|ID PHAY ID2 ID2: ID|ID1 Ví dụ vậy Nhung viet như thế nào và ở đâu?? HICHICHICHICHICHICHICHICHICHICHIC
Guest User,0,10/7/2010,chu y  File myparser.mly,Ah I knew
Guest User,0,10/7/2010,Re:chu y  File myparser.mly,Nhung File ban dau cua Thầy khi mình chạy test1 thì ra 9 token.Nhưng khi sưa thành var a a a :integer; thì sao lai khong báo lỗi. Tương tụ như vậy a;;;; hay var a cũng không báo lỗi.Là sao vậy các bạn.
Hoa hồng xanh,0,10/8/2010,3.6e006 mấy token?,cái này 1 token đúng hem zậy?
micro,0,10/8/2010,3.6e006 mấy token?,ok
Duy Nguyen Khanh,0,10/6/2010,CLIP Hướng dẫn dùng ECLIPSE làm bài assigment 1 giai đoạn 1+2,"Tình hình một số bạn vẫn chưa chạy được Ocaml trong Eclipse, mỗi lần chỉnh sửa mã nguồn phải dịch lại ở command line rất mất thời gian. Sử dụng Eclipse thì bạn chỉ cần chỉnh sửa trong file mã nguồn, sau đó Save lại -> là biết kết quả :) Clip sau sẽ hướng dẫn từng bước ( NÊN XEM CHẾ ĐỘ 720p có chất lượng hình ảnh rõ nhất) http://www.youtube.com/watch?v=itFP1TrhqfY Vì lười viết tutorial nên có một số đoạn trong clip có thể bạn chưa hiểu, hay gặp một số lỗi mà trong clip hok có thì reply lại ở topic này. Thanks Một số chú ý : - Nếu cài Ocaml riêng với Cygwin thì đường dẫn tới thư mục bin trong eclipse tự động nhận ra - Nếu cài Ocaml trong cygwin thì bạn phải chỉ đường dẫn tới thư mục bin của ocaml - Nếu vừa cài Ocaml trong cygwin và bản install riêng thì xảy ra xung đột, sửa lại trong path đường dẫn tới thư mục bin của Ocaml trước so với đường dẫn tới thư mục bin của cygwin ( hay gỡ một trong hai cái ra)"
25251325,0,10/6/2010,CLIP Hướng dẫn dùng ECLIPSE làm bài assigment 1 giai đoạn 1+2,"tks rất nhiều,mình đang cần cái này đây,giờ có rùi. Ah bạn có thể debug trên eclipse đc k zã,nếu đc thì chỉ lun hen"
Duy Nguyen Khanh,0,10/6/2010,Re:CLIP Hướng dẫn dùng ECLIPSE làm bài assigment 1 giai đoạn 1+2,Debug giống như làm với Java
Obelisk,0,10/6/2010,Re:CLIP Hướng dẫn dùng ECLIPSE làm bài assigment 1 giai đoạn 1+2,Thanx :D Sakai vừa thiếu thax vừa thiếu like :D
KAKA 8,0,10/8/2010,CLIP Hướng dẫn dùng ECLIPSE làm bài assigment 1 giai đoạn 1+2,File clip này sao bị removed rồi?:-s Mấy bạn re-up link đi. Thanks
...,0,10/7/2010,Cho mình hỏi...,Các bạn trả lời giúp mình chỗ này. varDecl: VAR IDENTIFIER COLON Type SM { } ; cái phần ở trong { } mình sẽ làm ở trong phần tạo cây AST phải ko các bạn. cám ơn :D
micro,0,10/7/2010,Cho mình hỏi...,"Nghe thầy Phùng đồn rằng trong đó chả ghi gì cả, vì mình ko làm tới giai đoạn master ấy . Mà nếu có code trong ấy thì mình cũng chả biết phải ghi gì ^^ , có thể stage 3 chăng ."
Tuan Chau,0,10/9/2010,Cho mình hỏi...,muốn ghi gì cũng được hết. với mình thì mình dùng hàm print_string để debug luôn thể
khoa vu,0,10/8/2010,Khai báo hằng cho string,"Trong spec không thấy khai báo constant cho string, nhưng mình hỏi lại cho chắc ăn."
Hoi Dang,0,10/8/2010,Khai báo hằng cho string,"khoa vu wrote: Trong spec không thấy khai báo constant cho string, nhưng mình hỏi lại cho chắc ăn. lại còn thế nữa"
khoa vu,0,10/5/2010,token // again,Cho mình hỏi nếu // kết thúc bằng dấu new line thì nó là comment còn không kết thúc bằng new line thì nó là hai dấu chia phải không?
CKC fan,0,10/5/2010,Re:token // again,File mô tả: A line comment starts with // and ends with a newline character. Nếu có // ko thì mình nghĩ nó tính là 2 dấu / ^^!
Hoi Dang,0,10/5/2010,token // again,khoa vu wrote: Cho mình hỏi nếu // kết thúc bằng dấu new line thì nó là comment còn không kết thúc bằng new line thì nó là hai dấu chia phải không? mình nghĩ không cần bận tâm cái comment này nữa :D
Obelisk,0,10/8/2010,Re:token // again,"Thế còn cái comment kia , có hàng không share ae với =))"
Phan Hoa,0,10/8/2010,Re:token // again,Chà đúng là đề mô tả : A line comment starts with // and ends with a newline character. nhưng sao thấy kì kì trường hợp này (1): // my comment \n là comment còn (2) : // my comment thì không là comment đề yêu cầu vậy đúng không ta ?... Thầy nào confirm dùm em cái ... chậc làm ngôn ngữ crazy mà bị ảnh hưởng của "common sense" T_T
Hoa hồng xanh,0,10/8/2010,Bộ mã ascii ?,"␠!""#$%&'()*+,-./0123456789:;<=>? @ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_ `abcdefghijklmnopqrstuvwxyz{|}~ bộ mã ascii có nhiêu đây thui hay còn mấy cái đầu lâu xương sọ nữa zậy mấy bạn"
Tuan Chau,0,10/9/2010,Bộ mã ascii ?,bộ mã ascii muốn viết có loại kí tự nào thì dùng [^<kí tựu muốn loại> [<kí tự muốn loại>...]]
micro,0,10/7/2010,Cách lấy tên thành phần của token ?,"Mấy bạn biết cách nào để lấy ""loại chi tiết"" của 1 token để dùng viết trong phần parser ko ? .Ví dụ thế này : Thay vì phải khai báo dấu ""="" là một token EQUAL riêng biệt, mình khai báo nó vô chung chỗ OPERATOR (gồm +-*/ > < <> ......), nhưng sang parser, đến chỗ khai báo hằng , mình muốn nó xác định cái OPERATOR ở đây là dấu = . Vậy làm sao để trích xuất dấu bằng từ OPERATOR ra ở đây ? (tương tự cho function, procedure nhập chung trong KEYWORD) !!!"
XXX,0,10/7/2010,Cách lấy tên thành phần của token ?,"Cyber Sun wrote: Mấy bạn biết cách nào để lấy ""loại chi tiết"" của 1 token để dùng viết trong phần parser ko ? .Ví dụ thế này : Thay vì phải khai báo dấu ""="" là một token EQUAL riêng biệt, mình khai báo nó vô chung chỗ OPERATOR (gồm +-*/ > < <> ......), nhưng sang parser, đến chỗ khai báo hằng , mình muốn nó xác định cái OPERATOR ở đây là dấu = . Vậy làm sao để trích xuất dấu bằng từ OPERATOR ra ở đây ? (tương tự cho function, procedure nhập chung trong KEYWORD) !!! ví dụ : VAR ID ':' Type ';'"
micro,0,10/7/2010,Cách lấy tên thành phần của token ?,"Tony Trần wrote: ví dụ : VAR ID ':' Type ';' Cảm ơn, nhưng có lẽ bạn không hiểu ý mình ."
XXX,0,10/7/2010,Cách lấy tên thành phần của token ?,"Cyber Sun wrote: Tony Trần wrote: ví dụ : VAR ID ':' Type ';' Cảm ơn, nhưng có lẽ bạn không hiểu ý mình . thì bạn cứ cho tụi nó zô chung thành op nhưng khi làm bên parser ko cần đụng zô token op mà mún nó hiểu thì cứ cho vô ngoặc đơn thôi"
micro,0,10/9/2010,token // again,"Cái vụ '\n' lấn cần giống ass môn OS nhở ^^ . Theo như đặc tả thì khi cái dòng chứa ""//"" ở cuối file, thì chắc chắn ko có '\n' => không là comment, nhưng một vài ngôn ngữ khác thì vẫn là comment mà hen ."
Tuan Chau,0,10/9/2010,Cách lấy tên thành phần của token ?,"Tony Trần wrote: Cyber Sun wrote: Tony Trần wrote: ví dụ : VAR ID ':' Type ';' Cảm ơn, nhưng có lẽ bạn không hiểu ý mình . thì bạn cứ cho tụi nó zô chung thành op nhưng khi làm bên parser ko cần đụng zô token op mà mún nó hiểu thì cứ cho vô ngoặc đơn thôi dấu nháy đơn chứ nhĩ? :D"
khoa vu,0,10/8/2010,Cho mình hỏi kiểm tra size của array,delete
Tri Nguyen,0,9/29/2010,Hỏi về token array,Cho mình hỏi [1;2] sẻ trả về 5 token '[' ' ; 1' ; ' ; ' ; '2' ; ']' hay trả về 1 token array .
gen shunei,0,9/30/2010,Re:Hỏi về token array,vậy thì 'abc de 123' sẽ kết quả là mấy ?
meocon,0,10/1/2010,Re:Hỏi về token array,"ủa, vậy làm sao có token array ?? nếu vậy thì 1234 là 4 token a?"
Tri Nguyen,0,10/1/2010,Re:Hỏi về token array,Cho mình hỏi lại là cai phần token Array Const có phải hiện thực không ? Tại nếu trả về 5 token như vậy thì Array Const không cần hiện thực ah
tuan nguyen anh,0,10/2/2010,Re:Hỏi về token array,theo mình là 1 token. cho mình hỏi [[1;2];[3;4]] là mấy token???
XXX,0,10/2/2010,Re:Hỏi về token array,tuan nguyen anh wrote: theo mình là 1 token. cho mình hỏi [[1;2];[3;4]] là mấy token??? chắc là 1 token . còn [] là mấy token ?
Obelisk,0,10/3/2010,Re:Hỏi về token array,"Theo như đn thì array nào cũng phải có hai phần tử trở lên . Mình có hai câu hỏi lớn, hy vọng Thầy chú ý . Định tạo topic mới nhưng nghĩ phải nhanh tay kẻo Sakai xoay vòng phục vụ các nhóm khác =)) 1. Array chứa elements là arrays, and so on ... vậy lồng nhau đến mấy cấp ? Hay là vô cực - cấp ạ ? 2. Elements trong array phải cùng loại, vậy một array integer và một array real có xem như cùng loại ( cùng là array ) không ? Array khác nhau về số phần tử nhưng giống nhau về loại phần tử có coi như hai cùng loại hay không ... and so on ... Em nghĩ nên có định nghĩa cho rõ : ""Thế nào là hai phần tử cùng loại"" Mong Thầy lắm lắm :) :)"
meocon,0,10/4/2010,Re:Hỏi về token array,"theo minh hieu thi phan lexer ko hien thuc duoc array. vd [2;3] thi no1 bat 5 token la [,2,;,3,] . cai array thi qua phan paser moi hien thuc :D"
Free Sky,0,10/4/2010,Hỏi về token array,"Theo minh nghi thi array integer va array real ko dc xem la cung loai, con ve array khác nhau về số phần tử nhưng giống nhau về loại phần tử thì cung dc xem la cung loai vi cung thuoc kieu array ma."
