Phúc Trí,1,12/18/2011,định nghĩa path of the execution of the function?,"đãđọc mấy topic khác mà vẫn chưa hiểuđượcpath of the execution of the function trong Crazy nàyđượcđịnh nghĩa như thế nào? Mỗi ngôn ngữ có 1đặc tả, cách hiện thực khác nhau, vậy mà thầy cũng chẳngđịnh nghĩa 1 câu.Chẳng biếtđâu mà làm."
Sieutoc,1,12/19/2011,Re:định nghĩa path of the execution of the function?,Mình có một cách hiểu về execution path như thế này muốn chia sẻ cùng bạn: - execution path là đường thực thi của chương trình mà từ lúc chương trình bắt đầu đi vào và cho đến khi đi hết đường thực thi đó thì cũng là lúc kết thúc chương trình. Trong một chương trình thì có thể có một hoặc nhiều execution path. vd: -Các execution path này đôi khi chồng lấn lẫn nhau ở một số bộ phận. function example(a:integer) : real; begin var x: integer; x:= 3; if ((a+x) > 10) then a:=0; else a:=1; loop(a) do begin a:=0; return a; end return a; end; - Đôi khi phân định rõ ràng function example(a:real):real; begin if (a > 3) then return 0; else return 1 end;
Nhan Nguyen Van,1,12/19/2011,Re:định nghĩa path of the execution of the function?,Vậy chương trình sau có bao nhiểu đường thực thi. var a: boolean; function func(): real; begin if a then return 1; end;
Sieutoc,1,12/19/2011,Re:định nghĩa path of the execution of the function?,"có 1 đường bạn. Đường vào là if .... , sau khi hết đường đó thì cũng là lúc kết thúc hàm func."
Nhan Nguyen Van,1,12/22/2011,Re:định nghĩa path of the execution of the function?,"Vậy nếu trong chương trình có một câu lệnh return ở ngoài thì trong if else, while , loop không cần xét nữa đúng ko? Vì đường thực thi luôn đi qua câu lệnh return này Ví du 1: var a: boolean; function main():real; begin if a then a := true; return 0; end; Ví du 2: var a: boolean; function main():real; begin return 0; if a then a := true; end; 2 trường hợp trên có báo lỗi không"
vanhoa,1,10/30/2011,Testcase cho stage 2,"Download: http://www.vhn.vn/u/tesS2.zip [update 07/11/2011] Code gen output: Code: import scala.io.Source

 import java.io.FileWriter

 

 object TestParser {

   //-|not|and|or|>|>=|<|<=|<>|==|*|/|div|mod|+|-|^

   def main(args: Array[String]): Unit = {

     (11 to 27).foreach(testNC(_))

   }

   def prettyPrint(s: String) = {

 	  var sp = """"

 	  var sc = 0

 	  var ln = 1

 	  var stack: List[Int] = List()

     (""%4d | %4d | %4d : "".format(0,0,0) /: s.toCharArray()){

       (r: String, c: Char) => {

         r + (c match {

           case ',' => ln += 1; c+""\n""+""%4d | %4d | %4d : "".format(ln,sc,stack.head)+sp

           case '(' => sp=sp+""  ""; sc+=1; stack = ln :: stack ; c //+sp

           case ')' => sp=sp.substring(0,sp.length()-2); sc-=1; stack=stack.tail ; c //+sp

           case '[' => sp=sp+""  ""; sc+=1; stack = ln :: stack ; c //+sp

           case ']' => sp=sp.substring(0,sp.length()-2); sc-=1; stack=stack.tail ; c //+sp

           case c => c

         })

       }

     }

   }

   def testNC(no: Integer): Unit = {

     val inputFile = ""desc/testcase/test""+no+"".my.txt""

     println(""############Process [[""+inputFile+""]]###############"");

     val lines = Source.fromFile(inputFile).getLines

     val input = if (!lines.isEmpty) lines.reduceLeft[String](_ + '\n' + _) else """"

 

     val parser = new CrazyParser

     val result = parser.parse(input)

     var res=parser.show(result);

     //println(""_______ Result: ""+res);

     //println(""_______ Result: ""+prettyPrint(res));

     

     var outPut = new FileWriter(inputFile.replace(""testcase"",""testsol"").replace(""txt"",""pt""))

     outPut.write(res+""\n"")

     outPut.close();

     

     outPut = new FileWriter(inputFile.replace(""testcase"",""testsol"").replace(""txt"",""pretty.pt""))

     outPut.write(

 	    (result match {

 	      case parser.Failure(msg, next) =>

 	        ""line ""+next.pos.line+"":""+next.pos.column+"": unexpected token: ""+parser.clean(next.first)

 	      case _ => prettyPrint(result.get.toString)

 	    }) + ""\n"")

     outPut.close();

   }

   def test(no: Integer): Unit = {

     val inputFile = ""desc/testcase/test""+no+"".txt""

     println(""############Process [[""+inputFile+""]]###############"");

     val lines = Source.fromFile(inputFile).getLines

     val input = if (!lines.isEmpty) lines.reduceLeft[String](_ + '\n' + _) else """"

 

     val parser = new CrazyParser

     val result = parser.parse(input)

     var in2=inputFile.replace(""testcase"",""testsol"").replace(""txt"",""pt"")

     var res=parser.show(result);

     println(""_______ Result: ""+res);

     print(""Correct Result: "");

     val Cresult = Source.fromFile(in2).getLines.foreach(println(_))

   }

 } Để kiểm tra bằng file pretty, các bạn có thể dùng diff."
nguyen dung,1,11/5/2011,Re:Testcase cho stage 2,dấu "-" đó là 1 ngôi đó bạn.
vanhoa,1,10/30/2011,Testcase cho stage 2,"A Hùng xem giúp e test25 xem e hiểu đúng ko nhé. Code: procedure main();

begin

	while 1 do begin end

	break;

end; Cái này break nằm ngoài while nên sẽ báo lỗi?"
librastar,1,10/30/2011,Re:Testcase cho stage 2,"Đã test thử, có vài khác biệt: Test 11: Bạn chưa kiểm tra type của mảng? VD: Code: const myArrayConst3 = [1;false;3.5]; Test 25: procedure main();



begin

     while 1 do begin end

     break;

end; Trường hợp này ko biết sẽ check ở phần static checker hay dectect ngay tại assignment1 này luôn. Chờ ý kiến của thầy.^^"
vanhoa,1,10/30/2011,Testcase cho stage 2,Mình nghĩ h chưa cần kt type:-?
cong thanh,1,10/31/2011,Re:Testcase cho stage 2,"v4:=1--2-----4; có trường hợp như thế này sao bạn mà sao lại trả về assign(v4,sub(sub(1,sub(2)),sub(sub(sub(sub(4))))))"
vanhoa,1,10/31/2011,Testcase cho stage 2,Thì nó chỉ là (1-(-2))-(-(-(-(-4)))) thôi :)
thanhnghi_py,1,11/5/2011,Re:Testcase cho stage 2,v9:= 1 >= 2 = 3<=4 <> 5=6 > 7 > 8 > 9 = 10; biểu thức trên (trong test 1) hiểu thế nào đây hòa
Doan Tuan Sang,1,11/5/2011,Re:Testcase cho stage 2,"với lại test này ra gì vậy? procedure init(x:array[5] of integer); begin x[i]:=a[i]; end; minh ra [proc(init,[par(x,arr([5],int))],[assign(ele(x,[i]),ele(a,[i]))])] hok bit dung hok"
MFC.Maximus,1,11/5/2011,Re:Testcase cho stage 2,"các bạn cho mình hỏi testcase 26 procedure main(); begin if 1 then if 2 then if 3 then s3(); else s4(); else s5(); else if 7 then s7(); else if 8 then s8(); else if 9 then s9(); end; ở đây theo bạn Hòa thì s3 là functioncall trong khi đó định nghĩa của if statement làif <expression> then <statement> else <statement> or if <expression> then <statement> vậy functioncall lúc này chấp nhận là statement hả? nếu vậy mình không định nghĩa được @@ đáp án của bạn hòa[proc(main,[],[if(1,if(2,if(3,call(s3,[]),call(s4,[])),call(s5,[])),if(7,call(s7,[]),if(8,call(s8,[]),if(9,call(s9,[])))))])]"
Tri,1,11/5/2011,Testcase cho stage 2,"Trong stage này mình không kiểm tran kiểu, nhưng theo đặc tả cảu Crazy thì không có expr kiểu String , vậy có 1 + 2 + 'abc' có parser được hay không? function testExpr(a: real;b,c,d:array[3,2,1] of real):array[1,2,3] of real; begin v1:=1+true+false+'abc'+[1;2;3]+a+a[0]+a[0,1]; end;"
Tri,1,11/5/2011,Re:Testcase cho stage 2,"Scala ^^  wrote: expr có const, mà const gồm có string mà bạn Thanks, chắc làm theo số đông thôi. Còn break|continue bạn có kiểm tra không hay bỏ vô stmt luôn?"
Tri,1,11/5/2011,Re:Testcase cho stage 2,"Scala ^^  wrote: giai đoạn này thầy nói k kiểm tra cái đó, mình bỏ vô stmt luôn Đặc tả mơ hồ quá ^^. Cảm ơn bạn nhé"
Forever Alone,1,11/6/2011,Re:Testcase cho stage 2,//Post nhầm ^^. Đã xóa
cong thanh,1,10/31/2011,Re:Testcase cho stage 2,hàm sub nhận 1 biến đc ah theo mình nghĩ phải là bnot chứ
cong thanh,1,10/31/2011,Re:Testcase cho stage 2,const myArrayConst3 = [1;false;3.5]; const myArrayConst4 = [[2; 4];3;true]; 2 trường hợp này theo đặc tả là k nhận đc thầy có ghi Note that the elements of an array must be in the same type. For example [1;3;2]    array size 3 of integer [3.2;.2E-2]   array size 2 of real [[1;2];[3;4]]  two-dimensional array of integer []     empty array [[1;2];3;4]   not a multi-dimensional array [1;2;true]   array with mixed element types
Vu Dang,1,10/31/2011,Re:Testcase cho stage 2,"cho minh hoi ket qua cua test nay la the nao? var a, b : integer;"
cong thanh,1,10/31/2011,Re:Testcase cho stage 2,"[var(a,int),var(b,int)]"
walk alone,1,10/31/2011,Re:Testcase cho stage 2,cong thanh wrote: const myArrayConst3 = [1;false;3.5]; const myArrayConst4 = [[2; 4];3;true]; 2 trường hợp này theo đặc tả là k nhận đc thầy có ghi Note that the elements of an array must be in the same type. For example [1;3;2]    array size 3 of integer [3.2;.2E-2]   array size 2 of real [[1;2];[3;4]]  two-dimensional array of integer []     empty array [[1;2];3;4]   not a multi-dimensional array [1;2;true]   array with mixed element types cai nay toi static check moi kiem tra thi phai.
cong thanh,1,10/31/2011,Re:Testcase cho stage 2,cần thầy vô trả lời chứ chả bít nên làm sao cả
Long Nguyễn,1,11/1/2011,Testcase cho stage 2,"Thế trường hợp sau có parse được không nhỉ: procedure a(); begin a := a[a,a[a]]; end; Hiện mình cho parse tree là: [proc(a,[],[assign(a,ele(a,[a,ele(a,[a])]))])]"
Long Nguyễn,1,11/1/2011,Testcase cho stage 2,"@vanhoa: cái chỗ unexpected token đó ko có cặp dấu `' đâu nhé, cẩn thận!"
vanhoa,1,11/1/2011,Testcase cho stage 2,@cong thanh: hien tai minh chua kiem tra cai do ban. @Long: Ủa có test nào mình xuất cái đó ah?
cong thanh,1,11/1/2011,Re:Testcase cho stage 2,bạn xem lại chỗ v4 sẽ thấy
vanhoa,1,11/1/2011,Testcase cho stage 2,Ý mình là ở bước này chưa cần kiểm tra kiểu
Nhan Nguyen Van,1,11/3/2011,Re:Testcase cho stage 2,"procedure main(); begin a := [1;true]; end; vậy nếu có testcase như vậy thì kết quả là gì? line 3:10: unexpected token: true hay[proc(main,[],[assign(a,[1;true])])]"
Phúc Trí,1,12/20/2011,Biểu thức hằng??,"Em có 1 vài thắc mắc xin thầy giải đáp. 1. Thầy cho em hỏi là biểu thức hằng nghĩa là trong biểu thức chỉ có const và giá trị trực tiếp. hay biểu thức hằng là biêu thức có giá trị không bao giờ thay đổi. VD var x:Boolean; x:=false; while( x or true ).. thì lúc đó (x or true) , có được coi là biểu thức hằng đúng hay ko? 2. Về vấn đề các điều kiện loop, while, if, nếu giá các biểu thức trong đó chắc chắn đúng hoặc chắc chắn sai (với điều kiện biểu thức hằng, không có những trường hợp x <= x hay x < x + 1) thì vẫn xem xét. x có thể là const hay không? 3. Nêu trong biểu thứcđiều kiện mà có biến var thì nóđược xem là khôngđúng không sai phải khôngạ? 4. Nếu có while điều kiện luôn luôn đúng và trong body có lệnh Ruturn thì mình có cần xem xét phần dưới while có return hay không? VD: function foo():integer; begin while(true) begin return 9; end end; hàm foo trên có bị báo lỗi ko có Return hay ko? 5. Câu lệnh Return có cần có điều kiện nằm trước break,continue mới được tính như phần h hay không? Em cám ơn thầy."
Phúc Trí,1,12/22/2011,Tầm ảnh hưởng của câu lệnh Return. Mong thầy giải đáp giúp.,"1.Thầy cho e hỏi là tầmảnh hưởng của câu lệnh returnđến phép gán tương tự như break và continue phải không? (hy vọng là sẽ như nhau cho tụi emđỡ khổ) 2. procedure pro(); begin var a,x:integer; while(true) begin while(true) begin return 0; a:=0;// câu lệnh gán này chắc chắn sẽ khôngđược tính end a:=9;// câu lệnh gán này cóđược tính hay không? end x:=a+1; end;"
Phúc Trí,1,12/22/2011,Re:Tầm ảnh hưởng của câu lệnh Return. Mong thầy giải đáp giúp.,thầy không thấy câu hỏi này của mình rồi. có ai giúp mình không
Sieutoc,1,11/6/2011,Re:Testcase cho stage 2,vd:= not not not not 4 ; Các bạn cho mình hỏi xài not như vậy là not có kết hợp phải rồi phải không. Nhưng ma trong đề thì mình thấy not không có kêt hợp nào cả. Có phải nên sửa lại là: vd: = not (not (not (not 4)));
Long Nguyễn,1,11/6/2011,Re:Testcase cho stage 2,Mai Hoa Đạo  wrote: vd:= not not not not 4 ; Các bạn cho mình hỏi xài not như vậy là not có kết hợp phải rồi phải không. Nhưng ma trong đề thì mình thấy not không có kêt hợp nào cả. Có phải nên sửa lại là: vd: = not (not (not (not 4))); Như vậy là parse được rồi.
meo_lac,1,11/6/2011,Re:Testcase cho stage 2,"nguyen dung wrote: 1) trường hợp var x : array[ 0 ] of integer cũng sẽ parse thành công phải ko ạ? Parse thành công ""The integer constant represents the size of the corresponding dimension and it must be a positive number, i.e. number greater than 0"" Chỗ này cũng mâu thuẫn với đề nè cái demision đề nói phải > 0 mà này parse thành công. Nguồn: https://elearning.cse.hcmut.edu.vn/portal/tool/d89673bd-0d4a-45d6-b582-c8aed5ed184e/posts/list/3407.page Thầy trả lời đúng rồi đó bạn, k có j mâu thuẫn đâu. Tại vì giai đoạn này chỉ kiểm tra cú pháp thôi (tức là mặt chữ đó), còn những cái liên quan đến ngữ nghĩa, tầm vực, kiểu thì k quan tâm. Còn trong file PT thầy thêm trường hợp list null cho ArrayLiteral và EleExpr là để tránh xảy ra exception trong quá trình chạy test (giả sử quá trình test bài của bạn bị exception thì sẽ bị exit => k test tiếp cho bạn những test sau) ^^. Trường hợp array const thì đề đã ghi rõ là ''An array constant is a semicolon-separated list of elements enclosed in left and right square brackets. The list may NOT be empty '' , còn trường hợp element thì mình nghĩ cũng tương tự. Có j sai mọi người chỉ bảo. ^^"
Long Nguyễn,1,11/6/2011,Re:Testcase cho stage 2,"meo_lac  wrote: nguyen dung wrote: 1) trường hợp var x : array[ 0 ] of integer cũng sẽ parse thành công phải ko ạ? Parse thành công ""The integer constant represents the size of the corresponding dimension and it must be a positive number, i.e. number greater than 0"" Chỗ này cũng mâu thuẫn với đề nè cái demision đề nói phải > 0 mà này parse thành công. Nguồn: https://elearning.cse.hcmut.edu.vn/portal/tool/d89673bd-0d4a-45d6-b582-c8aed5ed184e/posts/list/3407.page Thầy trả lời đúng rồi đó bạn, k có j mâu thuẫn đâu. Tại vì giai đoạn này chỉ kiểm tra cú pháp thôi (tức là mặt chữ đó), còn những cái liên quan đến ngữ nghĩa, tầm vực, kiểu thì k quan tâm. Còn trong file PT thầy thêm trường hợp list null cho ArrayLiteral và EleExpr là để tránh xảy ra exception trong quá trình chạy test (giả sử quá trình test bài của bạn bị exception thì sẽ bị exit => k test tiếp cho bạn những test sau) ^^. Trường hợp array const thì đề đã ghi rõ là ''An array constant is a semicolon-separated list of elements enclosed in left and right square brackets. The list may NOT be empty '' , còn trường hợp element thì mình nghĩ cũng tương tự. Có j sai mọi người chỉ bảo. ^^ Phần trước thì mình đồng ý với bạn, còn phần để tránh xảy ra exception thì chắc là không có đâu."
Sieutoc,1,11/6/2011,Re:Testcase cho stage 2,Bạn @vanhoa ơi cho mình hỏi link ở đầu topic là testcase + testsolution mới nhất phải không bạn
Minh Nguyen,1,11/6/2011,Re:Testcase cho stage 2,"Mai Hoa Đạo  wrote: Bạn @vanhoa ơi cho mình hỏi link ở đầu topic là testcase + testsolution mới nhất phải không bạn Hoà đi Thái Lan với thầy Hùng rồi bạn ơi. Cái testsol trên Hoà chưa sửa thì phải. Còn cái vụ a[]:= có parse được hay ko thì chẳng ai biết được vì đề ko đặc tả chỗ này. Chỉ vỏn vẹn 1 câu ""<lefthandside> is a variable or an element of an array"". Nên mỗi người 1 ý. Theo cái bảng [expr,...expr] và expr thì gọi const,... nên cái arrayElem theo mình là ko null được. Mình làm là thế. Còn ý thầy thì sao thì chỉ có thầy biết thôi. Hy vọng thầy đừng ra testcase trong trường hợp đó. ^^"
Sieutoc,1,11/6/2011,Re:Testcase cho stage 2,"Mình làm theo trường hợp truy xuất mãng rỗng dc vì trong EleExprPT thì exprs: List[ExprPT] có thể null dc. Và các phần tử trong List[ExprPT] thì không thể null dc, nhưng mà List[ExprPT] thì có thể null dc."
abc,1,11/1/2011,Re:Testcase cho stage 2,"Test 11 ở chỗ procedure init(x:array[5] of integer); begin var i:integer; //block variable i:=0; x[i]:=a[i]; // a is global var. end; mình nghĩ phải ra là [proc(init,[par(x,arr([5],int))],[var(i,int),assign(i,0), assign(ele(x,[i]),ele(a,[i])) ])] còn của bạn ra là proc(init,[par(x,arr([5],int))],[var(i,int),assign(i,0), assign(ele(x,[call(i,[])]),ele(a,[call(i,[])])) ]) bạn xem lại thử"
vanhoa,1,11/1/2011,Testcase cho stage 2,Ok thx bạn :) Mình nhỡ cho opt vào cái dấu ngoặc nên var thành call hết :D mình update ở link cũ rồi.
cong thanh,1,11/1/2011,Re:Testcase cho stage 2,ý mình là v4:=1--2-----4; bạn kêu nó hiểu là (1-(-2))-(-(-(-(-4)))) (-4) theo mình nghĩ phải hiểu là bnot(4) chứ trong đáp án thì là sub(4)
vanhoa,1,11/1/2011,Testcase cho stage 2,- là sub đó bạn
Long Nguyễn,1,11/1/2011,Testcase cho stage 2,"@vanhoa: test nào có lỗi đều có hết đó bạn, ví dụ test 14 hay 15. còn cái - 1 ngôi là bnot, 2 ngôi mới là sub."
nguyen dung,1,11/1/2011,Re:Testcase cho stage 2,Hơ vậy rốt cuộc mình có phải parse array constant không vậy? Thầy xác nhận chỗ này dùm tụi em với
tuong vo,1,11/2/2011,Re:Testcase cho stage 2,
walk alone,1,11/2/2011,Re:Testcase cho stage 2,"cho mình hỏi xíu, khi truy cập phần tử mảng thì cái a[] , trong [] có thể có nhiều phần tử và ngăn cách bởi dấu , ah :-?"
Sieutoc,1,11/2/2011,Re:Testcase cho stage 2,"Các bạn ơi cho mình hỏi input: const g = true; thì kết quả là: const(g,true) hay const(g, ' true ' ) Cảm ơn"
Tran Quoc Anh,1,11/2/2011,Re:Testcase cho stage 2,"Mình thấy vanhoa làm cái minus là sub đúng rồi, nếu các bạn xem kỹ sẽ thấy khai bao sub có 2 constructor 1 cái 2 ngôi, 1 cái 1 ngôi cho minus"
Tran Quoc Anh,1,11/2/2011,Re:Testcase cho stage 2,"Mai Hoa Đạo  wrote: Các bạn ơi cho mình hỏi input: const g = true; thì kết quả là: const(g,true) hay const(g, ' true ' ) Cảm ơn Theo test case của thầy thì là const(g,true)"
Sieutoc,1,11/2/2011,Re:Testcase cho stage 2,"Tran Quoc Anh wrote: Mai Hoa Đạo  wrote: Các bạn ơi cho mình hỏi input: const g = true; thì kết quả là: const(g,true) hay const(g, ' true ' ) Cảm ơn Theo test case của thầy thì là const(g,true) Cam on ban"
Thanh Pham Minh,1,11/2/2011,Re:Testcase cho stage 2,"// hỏi nhầm, đã xóa"
cong thanh,1,11/3/2011,Re:Testcase cho stage 2,"bước này k có kiểm tra kiểu nên a[1,true] vẫn đc nhận"
Vu Dang,1,11/3/2011,Re:Testcase cho stage 2,"cho minh hoi test nay ket qua the nao? procedure child2(a,b,c: integer); begin end; ket qua cua minh vay : [proc(child2,[par( abc ,int)],[])] dung khong? anh Hưng cho em hỏi cái này luôn. khai bao 1 hàm trong đặc tả có nói The function declaration begins with a function keyword, then the function name, an opening parenthesis („(„), a semicolon-separated parameter list, a closing parenthesis („)‟), a colon (:), a return type, a semi-colon and the body of the function . A function declaration is terminated by a semi-colon (;). vậy phần khai báo function bắt buộc phải có body function không? nếu có ví dụ thế này : function area(a:real;b:real;c:real):real; thì parser thành công không?"
FirstName LastName,1,11/3/2011,Re:Testcase cho stage 2,"Mình nghĩ là không, phần body là bắt buộc"
Nguyen Vo,1,11/3/2011,Re:Testcase cho stage 2,các hàm built-in bây giờ code sao đây các bạn. ai làm rồi thì gợi ý chỗ này chút xíu. thanks.
Thanh Pham Minh,1,11/3/2011,Re:Testcase cho stage 2,"Nếu đọc kỹ đặc tả sẽ thấy arrayLiteral chỉ yêu cầu là có các phần tử của chính nó cùng kiểu (integer, real, boolean hoặc array) chứ không yêu cầu xét một cách đệ quy . Nghĩa là: const b = [true;false];[1;2;3];[1;2;3;4];[[1];[2; 3]]]; sẽ parse thành công vì đối với array mẹ (array ngoài cùng) các phần tử của chính nó có cùng kiểu array (array luôn là array không cần phân biệt số chiều, kiểu, mức độ lồng nhau ). Tương tự, array con thứ nhất, thứ hai, thứ ba lần lượt có các phần tử cùng kiểu boolean, integer, integer. array con thứ tư có các phần tử là các array. Nhưng: const c = [1;2;[3;4]]; sẽ không parse thành công vì có phần tử thứ nhất và thứ hai kiểu integer nhưng phần tử thứ ba có kiểu array. Tương tự: const d = [true;1]; cũng không parse thành công. Có gì sai thầy và các bạn sửa giúp"
Linh Nguyen Thanh,1,11/3/2011,Re:Testcase cho stage 2,"giai đoạn này không cần kiểu tra kiểu đâu , ông ạ. 2 VD ông cho không có cái nào parse thành công cả phần tử của hằng mảng không có kiểu string đâu. The elements may be integer, real, boolean or array constant."
Thanh Pham Minh,1,11/3/2011,Re:Testcase cho stage 2,"Ờ, thank ông đã nhắc. Nhưng nếu muốn kiểm tra ở mức độ tui đã nói thì cũng làm được mà :) Chưa có thống nhất! Phần arrayLiteral thì nói phần tử của mảng có thể là array, không thể là string. Nhưng phần arrayType thì ngược lại: không thể declare một array có phần tử là array vì sau ""of"" chỉ có thể là primitive type. Primitive type có bao gồm string nên trong phần này array có thể có kiểu phần tử là string. Dù sao đây cũng là Crazy Language nên.. thôi :))"
thinh van,1,11/3/2011,Re:Testcase cho stage 2,"sax, đúng là Crazy:))"
Tran Quoc Anh,1,11/4/2011,Re:Testcase cho stage 2,"quang minh dinh wrote: cho minh hoi test nay ket qua the nao? procedure child2(a,b,c: integer); begin end; ket qua cua minh vay : [proc(child2,[par( abc ,int)],[])] dung khong? Mình ra kết quả thế này [proc(child2,[par(a,int),par(b,int),par(c,int)],[])] mình thấy vậy mới đúng đó, giống như khai báo biến var a,b,c : real; thì cũng ra từng cái một"
Phúc Trí,1,11/4/2011,Re:Testcase cho stage 2,trường hợp này có thành công ko thế function afunc( ; ):real; begin end; và function fun(x:real; :real):real; begin end;
Long Nguyễn,1,11/4/2011,Testcase cho stage 2,line 1:17: unexpected token: ; và line 1:22: unexpected token: :
Sieutoc,1,11/6/2011,Re:Testcase cho stage 2,Cho mình hỏi là xuất ra lỗi EOF hay <eof> vậy ? Cảm ơn.
Forever Alone,1,11/6/2011,Re:Testcase cho stage 2,Mai Hoa Đạo  wrote: Cho mình hỏi là xuất ra lỗi EOF hay vậy ? Cảm ơn. <eof>
thanhnghi_py,1,11/7/2011,Re:Testcase cho stage 2,"Cho mình hỏi if a then s(); else s(); câu lệnh sau then có dấu chấm phẩy à còn cái này loop 1 do begin a:=1; b:=2; break; end sau end lại không có chấm phẩy, như vậy có đúng không"
Huỳnh Tiến Tài,1,11/7/2011,Re:Testcase cho stage 2,"Đã được trả lời trường hợp a[] := 3; Ko parse được, các bạn update code! Vậy là chắc hết thắc mắc cái Ass này rồi!"
vanhoa,1,11/7/2011,Testcase cho stage 2,Mình cập nhật result ở đầu bài rồi đó.
Huỳnh Tiến Tài,1,11/7/2011,Re:Testcase cho stage 2,"Hòa chưa cập nhật lại cái string kìa! parse ra để nguyên, không bỏ đi 2 dấu ' ' ở đầu và cuối luôn!"
vanhoa,1,11/7/2011,Re:Testcase cho stage 2,"ah lúc nãy mình chưa rename, bạn tải lại đi:)"
BKIT 09,1,11/7/2011,Re:Testcase cho stage 2,"nhan nguyen van wrote: procedure main(); begin a := [1;true]; end; vậy nếu có testcase như vậy thì kết quả là gì? line 3:10: unexpected token: true hay[proc(main,[],[assign(a,[1;true])])] Mình ra : line 3:9: unexpected token: true"
BKIT 09,1,11/7/2011,Re:Testcase cho stage 2,"Doan Tuan Sang wrote: với lại test này ra gì vậy? procedure init(x:array[5] of integer); begin x[i]:=a[i]; end; minh ra [proc(init,[par(x,arr([5],int))],[assign(ele(x,[i]),ele(a,[i]))])] hok bit dung hok Me 2 [proc(init,[par(x,arr([5],int))],[assign(ele(x,[i]),ele(a,[i]))])]"
Sieutoc,1,11/7/2011,Re:Testcase cho stage 2,"procedure main(); begin a[]:=0; end; Testcase 31. Hòa ơi bạn làm theo trường hợp ko truy xuất mãng rỗng dc hả. Trường hợp này mình parse dc vì mình thấy trong EleExprPT cho phép List[ExprPT] null. Và mình xem như a[] là a vậy. Result của mình: [proc(main,[],[assign(a,0)])] Trong notice thầy chỉ nói ra trường hợp ko dc khai báo mảng rỗng thôi. var a: array [] of real; => line 1:15: unexpected token: ]"
